FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Cherry Creek Investment Advisors, Inc.",,,,,,,,,,,,,,inf,-9.82,131.54,-100.0,,inf,19.3
"Cherry Tree Wealth Management, LLC",,,,,,,,,,,,,,inf,-27.94,-49.34,-29.25,129.62,32.22,54.35
Chesapeake Wealth Management,,inf,98.96,64.52,-20.61,1.86,13.99,-19.61,1.85,-37.54,18.39,-100.0,inf,280.71,-9.22,-6.65,-29.25,12.57,31.72,66.69
Chesley Taft & Associates LLC,,,,,inf,607.0,17.4,40.42,-6.09,-27.59,13.94,27400.66,-100.0,,,inf,-29.25,10.03,32.22,36.81
"Chicago Capital, LLC",,inf,112.65,54.89,-19.21,0.46,26.41,16.55,-0.83,-37.72,20.13,46350.56,62.18,27.15,-1.86,432.18,-18.22,15.26,39.38,59.68
Chicago Partners Investment Group LLC,,,,inf,142.92,118.64,-8.53,7.52,-41.04,39.28,-34.52,129302.85,44.98,1.61,-8.91,-4.69,-19.32,157.49,-13.43,68.09
"Chicago Wealth Management, Inc.",,inf,98.77,53.42,-18.83,1.75,14.09,36.2,-14.98,-37.57,18.28,46324.62,68.42,26.18,-3.78,-0.7,-29.72,15.38,31.27,58.15
"China Universal Asset Management Co., Ltd.",,,,,,,,inf,-18.13,-25.98,40.87,16444.78,84.92,86.48,26.35,2.24,-28.6,3.58,56.76,83.94
"Chiron Investment Management, LLC",,,,,,,,inf,-100.0,,,,,,,,,inf,116.65,117.03
Choate Investment Advisors,,inf,98.73,71.65,-2.01,6.91,14.56,31.37,1.98,3.79,18.59,45481.24,68.42,52.78,79.67,-3.22,-55.14,-18.18,37.97,81.72
"Choice Wealth Advisors, LLC",,,,,,inf,14.11,-65.95,-1.0,-100.0,inf,46365.83,68.42,26.18,33.07,-0.7,-29.25,12.57,32.22,54.36
"Chokshi & Queen Wealth Advisors, Inc",,,,,,,,,,,,,,,,,,,,inf
Chris Bulman Inc,,,,,,,,,,,,,,,,,,inf,36.22,54.23
"Christopher J. Hasenberg, Inc",,,,,,,,,,,,,,,,,inf,12.51,23.59,65.17
Cinctive Capital Management LP,,,,,,,,,,,inf,-100.0,inf,-100.0,,,,inf,73.28,-100.0
"Circle Wealth Management, LLC",,67.55,124.09,106.11,13.91,0.81,12.5,32.09,-3.52,-37.25,15.87,51761.21,70.08,25.71,1.01,-0.78,-36.36,69.89,68.85,41.26
Citizens National Bank Trust Department,,,,,,,,,,,,,,inf,-4.41,-0.68,-29.26,12.56,32.22,54.36
"Cito Capital Group, LLC",,,,,,,,,,,,inf,-100.0,inf,-100.0,inf,-100.0,,,
City State Bank,,,,,,,,inf,-42.99,-28.8,102.21,-50.91,84.44,28.11,-1.25,-6.03,-26.01,246818.72,32.57,61.45
"Cladis Investment Advisory, LLC",,,,,,,,,,,,,inf,-100.0,inf,-100.0,,,,
"Claraphi Advisory Network, LLC",,155.47,79.97,79.07,-11.85,-15.15,-10.79,4.88,-7.03,-38.97,-25.01,88102.6,-100.0,,,,,,,
Clare Market Investments LLC,,180.26,-100.0,inf,144.0,27.87,36.26,10.98,19.09,-38.52,28.9,-61.42,109.32,2.2,-3.27,-0.85,-28.54,67.07,5.13,71.29
Clarendon Private LLC,,,,,,,,,,,,,,,,,,,,inf
Claret Asset Management Corp,,,,,,,,,,,,,,,inf,-0.57,-29.74,23.4,32.4,62.02
ClariVest Asset Management LLC,,,inf,274.98,25.29,-5.2,-44.87,95.6,8.01,-28.28,32.32,-100.0,,,,,,,,
"Clarity Asset Management, Inc.",,,,,,,,,,,,,,,,inf,-100.0,,,
Clarity Capital Partners LLC,,,,,,,,,,,,,,,,inf,-19.67,17.34,29.74,56.32
Clarity Financial LLC,,,,,inf,-100.0,,,,,inf,-100.0,,,inf,125.25,-35.91,-34.78,35.16,35.74
"Clarity Wealth Advisors, LLC",,14.29,357.29,67.5,-22.98,11.48,14.1,36.14,14.89,-33.99,17.79,43617.66,69.49,39.55,-0.91,0.32,-18.37,7.94,38.15,53.13
"Clarius Group, LLC",,98.0,56.79,31.63,-100.0,inf,18.79,42.53,0.0,-20.17,10.34,-34.44,132387.53,23.58,-24.88,-10.54,-25.5,-2.01,38.19,41.29
"Clark Capital Management Group, Inc.",,,,,,,inf,145.0,58.32,1180.8,51.69,1294.91,-21.48,5512.43,-0.87,21.54,-79.03,37.56,-24.54,610.56
"Clarkston Capital Partners, LLC",,inf,98.61,64.57,-5.38,6.89,14.01,37.35,1.97,-37.54,118.12,26098.58,64.44,26.18,-7.38,-2.28,-29.25,12.57,-100.0,inf
Claro Advisors LLC,,100.55,65.4,61.12,2.76,4.43,21.53,42.18,0.0,-40.89,100.0,55071.48,-14.38,31.3,-6.33,-0.41,-33.66,34.45,84.71,52.09
"Clarus Group, Inc.",,,,inf,-12.62,-7.92,17.97,47.65,-5.82,-65.03,18.33,-100.0,inf,30.09,-4.41,-0.7,-31.13,12.57,32.22,66.99
Clarus Wealth Advisors,,,inf,96.38,-45.39,1.27,13.75,41.76,-12.4,-27.73,-4.9,-100.0,inf,51.25,-100.0,inf,4.37,52.57,-19.17,24.35
"Clay Northam Wealth Management, LLC",,,,,,,,inf,6.08,-40.56,14.34,49294.22,69.54,32.77,-4.41,-3.33,-22.68,13.5,40.44,63.07
"Claybrook Capital, LLC",,,,,,,,inf,1.8,-100.0,,,,,,,,,,
Clean Energy Transition LLP,,,,,,,,,,,inf,-100.0,inf,-100.0,,,inf,178.77,9.7,62.08
Clean Yield Group,,44.44,100.0,23.08,-100.0,inf,12.9,37.14,4.17,-40.0,20.0,46091.67,-0.19,26.18,4.23,-8.93,-29.25,12.56,111.55,42.29
"Clear Creek Financial Management, LLC",,71.65,-100.0,inf,-100.0,inf,11.27,62.97,10.55,-26.48,18.53,46865.11,70.78,25.88,0.91,-0.33,-23.93,27.37,42.53,57.37
"Clear Harbor Asset Management, LLC",,-3.62,26214.52,-99.85,-100.0,,,,,,,inf,74.6,33.08,-13.9,-1.66,-27.21,18.1,39.56,67.82
"Clear Perspective Advisors, LLC",,,,,inf,89.08,2.57,161.2,-100.0,,,,,,,,,,,
"Clear Perspectives Financial Planning, LLC",,,,inf,-5.13,-16.22,9.68,20.59,2.44,-38.1,19.23,48774.19,60.21,-100.0,,,,,,
Clear Point Advisors Inc.,,,,,,,,,,,,,,,,inf,-41.04,15.54,35.73,63.65
"Clear Sky Advisers, LLC",,,,,,,,,,,,,,inf,-100.0,,,,,
Clear Street Derivatives LLC,,,,,,,,,,,,,,,,,inf,14.2,-50.2,-4.7
"Clearbridge Investments, LLC",,,,inf,-15.79,362.05,54.11,18.87,2344.36,-26.13,0.25,363406.53,138.98,14.08,-7.52,-12.38,-29.42,145.7,-15.82,93.96
Clearline Capital LP,,,,,,,,,,,,inf,-100.0,,,,,,,
"Clearstead Advisors, LLC",,248.18,92.14,53.07,-4.95,4.45,14.53,22.23,10.54,-24.92,18.23,44424.28,69.91,-11.35,95.02,-48.55,-37.74,43.04,34.36,52.89
"Clearstead Trust, LLC",,,,,,,inf,37.5,0.0,-36.36,14.29,150.0,171055.0,26.18,36.14,-0.69,-20.22,12.57,18.75,80.94
Clearview Wealth Advisors LLC,,,,inf,172.0,-36.76,-23.26,106.06,-32.35,-6.52,74.42,33076.0,149.3,67.11,-100.0,,,,,
"Clearwater Capital Advisors, LLC",,,,,,inf,26.57,33.59,14.57,-35.91,17.9,80840.92,112.66,27.28,14.51,-1.84,-23.29,21.69,49.19,53.07
"Clientfirst Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
"Clifford Group, LLC",,,,,,,,,,,,,,inf,0.87,-0.25,-100.0,,inf,41.7
CloudAlpha Capital Management Limited/Hong Kong,,,,inf,-67.57,-78.53,36.91,312.95,-61.86,64.42,247.89,-29.18,41353.99,59.53,5.23,39.89,-52.68,201.81,-16.84,-50.89
"Coastal Bridge Advisors, LLC",,,,inf,-4.18,1.56,159.51,75.89,-63.17,153.65,-31.29,48269.11,39.77,122.12,-41.43,7.91,-29.25,4.51,32.22,63.97
"Coastal Capital Group, Inc.",,131.17,84.83,60.18,-5.31,-100.0,,,,,,,,,,,,,,
"Coastal Investment Advisors, Inc.",,302.28,43.36,33.44,-4.15,5.51,6.83,30.83,4.53,-44.35,6.66,39687.64,85.81,38.24,-2.39,-100.0,,,,
Coastline Trust Co,,,,,,,,,,,,,,,,,,,inf,97.89
"Coastwise Capital Group, LLC",,,,,,,,,inf,-19.4,-3.4,57808.58,136.4,-61.03,-4.95,133.67,0.9,12.65,43.51,44.25
Code Waechter LLC,,,,,,,,,,,,,,,,,,,inf,144380.58
"Coe Capital Management, LLC",,,,,inf,1.71,-100.0,,,,,,,,,,,,,
"Cognios Capital, LLC",,-100.0,,,,,,,,,,,,,,,,,,
Cohen Investment Advisors LLC,,,,inf,98.71,-44.47,14.06,36.64,2.01,-37.1,18.36,46305.94,68.42,26.18,-37.45,-3.69,-29.25,46.76,1.41,54.36
Cohen Klingenstein LLC,,105.81,98.68,229.1,195.48,1.76,14.09,36.28,1.97,-37.51,18.17,46338.14,70.12,26.18,-4.41,-0.7,-29.25,12.57,32.22,54.36
Coign Capital Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
Collaborative Holdings Management LP,,,,,,,,,,,,,,,,,inf,-100.0,,
Collaborative Wealth Managment Inc.,,,,,inf,-100.0,,inf,-100.0,,inf,-100.0,,inf,-100.0,,inf,12.57,30.81,55.83
"Collar Capital Management, LLC",,,,,,,,,,,,,,,,,,,,inf
"Colonial River Investments, LLC",,,,,,,,,,,,,,,,,,,inf,58.34
"Colonial River Wealth Management, LLC",,,,inf,-13.77,0.71,161.21,-30.86,10.63,-50.1,28.27,36075.59,84.18,19.85,-5.97,89.2,16.58,13.38,-100.0,
Colonial Trust Advisors,,,,,,,,inf,1.89,-100.0,inf,45557.53,65.79,26.71,-4.21,1.5,-39.73,86.25,7.99,55.32
Colonial Trust Co / SC,,,,,,,,,,,inf,35228.45,46.38,22.91,-0.72,1.21,-32.94,59.27,30.41,112.84
"Colony Family Offices, LLC",,,,,inf,-83.86,-100.0,,,inf,43.13,46339.51,95.43,-100.0,,,,,,
"Colony Group, LLC",,,,,,,,,,,,,,,,inf,27.12,117.68,474932.25,-100.0
"Colorado Capital Management, Inc.",,106.92,115.61,54.48,-5.08,1.76,14.56,37.82,1.28,-37.32,17.64,-53.8,61.19,26.58,-4.47,-7.07,-26.46,10.99,29.05,-12.51
Coltrane Asset Management L.P.,,,,inf,-100.0,,,,,,,,,,,,,,,
Columbia Asset Management,,,,inf,-1.76,-10.39,3.2,29.46,-100.0,inf,36.91,-100.0,,inf,-3.79,-1.6,-0.75,-11.73,-7.29,145569.8
Columbia Trust Co 01012016,,inf,-100.0,,,,,,,,,,,,,,,,,
"Column Capital Advisors, LLC",,85.29,57.14,56.57,-4.52,16.89,12.72,33.33,4.62,-16.91,26.11,51722.11,88.09,31.27,4.78,-100.0,,,,
"Commonwealth Financial Services, LLC",,,,,,,,,,,,,,,inf,-16.01,0.0,13.19,-100.0,inf
"Community Bank & Trust, Waco, Texas",,,,,,,,,,,,,,inf,-100.0,inf,-30.03,-54.8,46.04,51.48
"Community Bank, N.A.",,,inf,66.67,-100.0,inf,-100.0,,,inf,-37.31,137157.14,201.57,26.17,-3.5,-0.11,-28.59,14.01,33.43,55.58
"Community Financial Services Group, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
"Compass Financial Group, INC/SD",,,,,,,,,,,,,,inf,-100.0,,,,inf,44.76
"Compass Ion Advisors, LLC",,,,,,inf,14.43,136.09,-100.0,,inf,-100.0,inf,13.92,249.12,-5.68,-29.97,0.0,38.65,50.87
Compass Wealth Management LLC,,,,,,,,,,,,inf,34.78,126.16,-100.0,,,,,inf
"Comprehensive Financial Consultants Institutional, Inc.",,,,,,,,inf,-100.0,,,,,,,,,,,inf
"Comprehensive Financial Planning, Inc./PA",,,,,,,,,,,,,,,,,,,,inf
"Compton Wealth Advisory Group, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
"Concentric Capital Strategies, LP",,,,,,,,,,,,,,,inf,-100.0,,inf,-27.3,21.97
Concentrum Wealth Management,,92.87,157.04,65.27,-3.59,-8.97,14.06,46.65,13.57,-34.25,25.81,53510.25,66.28,28.24,-1.88,97.34,-65.99,3.2,33.34,59.26
"Concord Asset Management, LLC/VA",,,,,,,,,,,,,inf,22.71,18.65,60.1,-100.0,,,
Concord Wealth Partners,,,,inf,1248.68,-5.56,-76.03,550.43,0.73,-4.67,16.43,40366.15,53.83,70.1,96.32,-2.01,-90.62,-91.83,1432.92,-89.69
"Concorde Asset Management, LLC",,,,inf,14.42,-50.82,75.86,18.23,-32.41,-44.69,22.78,44203.91,58.82,32.46,-10.15,-4.91,-25.91,2.39,35.05,50.54
"Concurrent Investment Advisors, LLC",,,,,,,,,,,,,,,,inf,-9.06,210.68,-40.98,94.72
"Confluence Wealth Services, Inc.",,,,,,,,inf,1.52,34.62,-63.73,120249.78,71.83,25.82,-4.36,2.95,-27.56,25.22,-34.26,58.03
Congress Park Capital LLC,,-100.0,inf,-100.0,,,,inf,120.0,-100.0,,,inf,145.28,-38.91,-100.0,,,,inf
Congress Wealth Management LLC / DE /,,,,,,,,,,inf,14.06,-100.0,inf,-100.0,,,,inf,-100.0,
Connacht Asset Management LP,,,,,,,,,,inf,-71.36,-100.0,inf,-60.84,-100.0,,,,,
"Connecticut Wealth Management, LLC",,inf,112.1,64.83,-7.84,-10.64,15.97,36.84,-46.34,-27.63,15.23,46402.37,161.78,99.98,7.57,-4.23,-29.61,8.87,24.13,61.7
"Connective Capital Management, LLC",,,,,,,,,,,,inf,-100.0,,,,,,,
"Connective Portfolio Management, LLC",,,,,,,,inf,-0.24,-23.94,-46.84,-100.0,inf,43.0,-58.18,-100.0,,,,inf
"Connectus Wealth, LLC",,,,,,,,inf,-20.23,-18.81,38.55,39998.8,92.32,42.3,11.82,17.76,-71.47,-100.0,,
"Connor, Clark & Lunn Investment Management Ltd.",,264.36,190.98,67.69,-11.97,-17.09,9.06,60.36,39.58,-71.22,20.81,169582.45,-62.8,41.71,-12.89,10.51,31.53,-62.59,17.19,130.11
"Conrad Siegel Investment Advisors, Inc.",,,,,,,,,,,,,,,,,,,inf,78.41
"Consilium Wealth Advisory, LLC",,,,,,,,inf,-21.29,-43.66,30.0,-100.0,,inf,-0.49,-4.65,-30.33,-100.0,,inf
Consolidated Planning Corp,,inf,158.6,66.37,-26.7,-10.77,12.73,74.49,1.26,-24.32,2.63,43394.66,52.93,365.57,-1.46,-75.92,-25.8,-3.22,43.71,49.23
Consolidated Portfolio Review Corp,,,,,,,,,,,,,inf,40.53,-0.38,-19.62,-64.84,147.02,24.39,190.67
Constant Guidance Financial LLC,,,,,,,,,,,,,,,,inf,-100.0,,,
Constitution Capital LLC,,,,,,,,,,,,,inf,128.32,25.77,-100.0,,,,
"Context Capital Management, LLC",,-100.0,,,,,,,,,,,,,,,,,,
"Continuum Advisory, LLC",,129.57,-11.52,47.1,13.35,65686.09,28.4,107.15,-31.38,-21.6,59.85,-30.4,99.42,54.23,-47.93,-13.99,-25.63,9.36,41.69,28.99
"Convergence Financial, LLC",,,,,,,,inf,-7.71,-100.0,,inf,-100.0,inf,86.82,-24.39,-100.0,inf,48.83,58.39
"Convergence Investment Partners, LLC",,inf,11.87,-3.26,34.31,-33.47,21.87,69.59,3.0,-38.13,25.09,20838.79,-99.66,47.51,-1.2,-29.89,-31.94,96710.31,246.36,133.06
"Cooksen Wealth, LLC",,,,,,,,,,,,,,,,inf,-100.0,,,
"Coombe, Bender & Co LLC",,,,,,,,,,,,,,,,inf,-100.0,,,
Cooper Financial Group,,80.27,138.42,114.25,-16.13,3.92,13.94,26.53,111.64,-66.64,12.38,45932.3,65.55,26.95,-4.01,30.82,-28.48,0.45,5.42,53.41
"Copley Financial Group, Inc.",,,,,,,,,,,,,,,,,,,inf,-100.0
Coppell Advisory Solutions Corp.,,,,,,,,,,,,inf,-100.0,,,,inf,-100.0,,
Coppell Advisory Solutions LLC,,,,inf,-100.0,,,,,,,inf,-100.0,inf,-64.53,494.58,-100.0,inf,6767.74,-29.44
"Copperleaf Capital, LLC",,,,,,,,,,,,,inf,21.28,-5.49,-0.7,-32.47,4.53,22.98,53.65
"Copperwynd Financial, LLC",,68.25,-95.93,60.87,1193.82,-1.67,-88.85,182.59,111.65,-88.67,21.08,46761.53,90.15,36.41,-1.0,-20.28,-30.41,37.2,28.44,1164.33
Corbenic Partners LLC,,87.21,-39.75,24.74,-4.96,7.83,7.26,36.84,36.81,-37.35,-100.0,,,,,,,,,
"Cordant, Inc.",,,,,,,,,,,,,,,inf,-100.0,,,,
Cordasco Financial Network,,100.0,218.75,66.67,-44.71,2.13,83.33,43.18,3.97,-32.06,-100.0,,,,,,,,,
Cordatus Wealth Management LLC,,72.11,20.55,58.28,-3.42,-100.0,inf,98.28,-83.31,-34.67,-100.0,,inf,-43.47,-6.07,-1.34,-27.46,15.09,34.96,61.2
Core Alternative Capital,,,,,inf,42.31,33.03,-4.74,-34.36,-27.44,22.39,22282.52,188.24,20.08,-4.41,-38.89,-81.21,12.57,32.22,71.22
"Core Wealth Advisors, Inc.",,10.53,95.24,63.41,4.48,-100.0,,,,,,,,inf,8.81,49.65,-27.34,-100.0,,inf
Core Wealth Partners LLC,,,,,,,,,,,,inf,-100.0,,inf,16.25,-19.01,88.05,72.8,78.72
"CoreCap Advisors, LLC",,,,,,,,inf,-25.34,-24.96,17.21,73418.49,-100.0,inf,-22.1,3.18,-26.06,11.31,38.41,53.94
CoreFirst Bank & Trust,,,,inf,-23.58,-7.41,8.0,30.86,1.89,-51.85,36.54,43619.72,54.39,-15.34,1.75,-6.71,-29.25,-100.0,inf,54.36
"Corebridge Financial, Inc.",,,,,,,,,,,,,,,,,,inf,28.0,49.69
"Corient Capital Partners, LLC",,-17.86,95.65,571.11,45.03,-70.09,-100.0,inf,24.64,22.48,-100.0,,,,,,,,,
Corient Private Wealth LLC,,,,,,,,,,,,,,inf,2.07,7.21,-32.4,16.82,43.7,9.17
"Cornell Pochily Investment Advisors, Inc.",,inf,117.46,72.99,-20.96,-7.12,10.34,50.95,52.85,-69.38,21.38,44889.37,67.49,24.49,-5.36,-0.95,-30.83,123.82,-35.64,69.75
"Cornerstone Advisors, LLC",,,,inf,-5.35,1.76,34.46,36.27,1.97,13.62,94.97,46339.36,11.71,7.22,-7.21,-6.26,-29.72,12.34,47.86,54.81
"Cornerstone Advisory, LLC",,,inf,74.09,-5.81,3.21,-4.31,17.5,-23.62,-36.21,31.0,-100.0,,inf,44.51,32.45,-31.44,0.71,20.99,74.04
"Cornerstone Capital, Inc.",,inf,44.09,64.67,-5.36,1.82,14.12,36.24,1.92,-37.52,18.27,46327.84,105.21,33.78,-4.41,-0.7,-35.67,12.57,32.22,94.48
Cornerstone Planning Group LLC,,,,,,,,,,,,inf,-100.0,inf,-0.5,0.83,-18.66,24.99,43.91,47.48
"Cornerstone Retirement Group, Inc.",,,,,,,,,,,,,,inf,-100.0,,,,,
"Cornerstone Wealth Advisors, Inc.",,,,,,,,,inf,-37.52,18.39,46349.38,74.42,47.15,-4.41,-0.7,-29.25,9.25,32.22,52.78
"Cornerstone Wealth Group, LLC",,inf,108.0,65.5,-7.12,14.07,18.16,24.07,-23.56,-44.4,37.73,26903.43,188.45,37.0,0.72,118.63,-56.75,32.12,31.55,49.78
"Cornerstone Wealth Management, LLC",,119.75,80.88,67.23,11.06,13.09,23.5,40.38,0.75,-24.75,30.32,-100.0,inf,18.89,2.03,-1.15,-26.96,35.03,27.81,48.56
"Corps Capital Advisors, LLC",,,,,,,,,,,,,,,,,,,,inf
"Corriente Advisors, LLC",,106.11,-100.0,,,,,,,,,,,,,,,,,
"Corrigan Financial, Inc.",,inf,105.33,65.31,-5.35,1.76,15.8,31.71,1.97,-38.83,13.43,-53.42,59.1,26.18,-100.0,,,,,inf
Corsicana & Co.,,,,,,,,,inf,-36.36,14.29,-100.0,,,,,,,,
Corton Capital Inc.,,,,,,,,,inf,-41.53,-19.65,77128.16,71.97,28.88,-16.0,19.04,-32.62,-100.0,,
"Corundum Group, Inc.",,,,,,inf,23.76,48.0,44.59,30.0,4.17,-79.99,168371.72,26.18,-4.41,-1.75,-100.0,,,
Corvex Management LP,,,,,,,,,,,,,,,inf,-0.7,-29.25,12.57,32.22,54.36
"Costello Asset Management, INC",,,inf,952.94,-68.72,198.21,-58.08,48.57,17.31,-43.44,-4.35,34987.88,50.5,26.18,12.66,11.84,-23.86,12.56,32.22,-89.07
"Coston, McIsaac & Partners",,,,,,,,,,inf,13.64,-56.0,72.73,31.58,4.0,0.0,-30.77,11.11,35.0,55.56
Cottage Street Advisors LLC,,,,,,,,,,inf,135.05,-100.0,inf,97.3,4.34,-0.43,-32.24,-47.39,32.22,97.43
"Coulter & Justus Financial Services, LLC",,,,,,,,,inf,-100.0,,,,,,,,,,
"Country Club Trust Company, n.a.",,,,,inf,46.83,52.97,41.22,-100.0,,,,,,,,,,,
Coury Firm Asset Management LLC,,,,,,,,inf,1.82,-37.5,18.1,-100.0,,inf,-13.05,-100.0,,,,
Covalent Partners LLC,,-100.0,,,,,,,,,,,,,,,,,,
Covalis Capital LLP,,,,,,,,,,,,,,,,,,inf,-100.0,
"Covenant Asset Management, LLC",,,,,,,,inf,25.77,-35.82,34.15,79556.16,86.23,-19.06,-85.08,-0.7,-6.54,-61.08,51.65,164.47
"Covenant Multifamily Offices, LLC",,,,,inf,22.86,18.94,-100.0,,,,,,,,,,,,
"Covenant Partners, LLC",,,,,,,,,,,,,,inf,79.12,0.73,-100.0,inf,30.02,54.23
Covestor Ltd,,,,,,,,inf,1247.75,-30.18,14.45,-5.79,-92.03,-26.04,-15.02,71.82,-9.32,16.67,0.61,32.93
Covington Capital Management,,192.39,117.25,59.48,-10.32,2.31,13.96,35.37,8.45,-32.24,20.31,-100.0,,,,,,,,
Cowen Prime Advisors LLC,,,,,,,,,,,,,inf,158548.48,-100.0,,,,,
Coyle Financial Counsel LLC,,,,,,,,,,,,,,,,,,,,inf
"Crabel Capital Management, LLC",,inf,-100.0,,,,inf,-100.0,,,,,,,,,,,,
Crake Asset Management LLP,,-100.0,,,,,,,,inf,-100.0,inf,-100.0,,,,,,,
"Cranbrook Wealth Management, LLC",,-100.0,,,inf,0.0,330.0,34.88,-46.55,-35.48,25.0,46116.0,-6.99,-83.45,-4.38,-0.71,-29.25,12.55,32.19,54.39
"Crane Advisory, LLC",,,,,,,,,,,,,,inf,-100.0,,,,,
"Cravens & Co Advisors, LLC",,,,,,,,,,,,inf,14.54,27.22,-3.28,3.6,-28.49,44.81,22.39,0.44
"Crawford Fund Management, LLC",,,,,,,,,,,,,,,,inf,330.37,3.31,-40.8,54.36
"Crawford Lake Capital Management, LLC",,inf,-100.0,inf,-100.0,inf,-100.0,,,,,,,,,,,,,
Creative Capital Management Investments LLC,,,,,,,,,,,,inf,336717.11,26.18,-6.87,-50.35,-29.25,9.29,274.64,4.78
Creative Planning,,92.33,135.53,80.8,-100.0,inf,18.38,25.04,5.33,-27.06,13.16,53266.29,41.15,24.55,-7.46,-5.49,-28.8,17.56,48.58,57.07
"CreativeOne Wealth, LLC",,,,,,,,,inf,-20.83,45.98,-41.95,39.24,113.83,-67.29,10.68,35.15,5.02,144652.92,96.35
Creekmur Asset Management LLC,,,,,,,,,,,,,,,,inf,16.9,12.44,29.54,116.28
Creekside Partners,,,,,,,,,,,,,,,,,,inf,32.22,54.36
"Crescent Capital Consulting, LLC",,,,inf,706.67,72.73,765.07,-51.99,-100.0,,,,,,,,,,,
"Crescent Grove Advisors, LLC",,106.56,98.88,65.13,-2.96,11.85,14.11,42.92,21.29,-37.2,16.08,44664.73,67.24,21.18,3.66,5.18,-29.99,-6.4,32.27,57.78
"Cresset Asset Management, LLC",,,inf,50.34,173.69,11.36,16.82,-100.0,,inf,15.04,28152.21,101.37,3221.57,-98.2,-81.87,-100.0,inf,171.49,2681.66
"Cresta Advisors, Ltd.",,,,,,,,,,,inf,46456.84,90.03,-34.44,-4.41,-0.7,-100.0,,,
"Crestline Management, LP",,,,,inf,-100.0,,,,inf,-100.0,,,,,,,,,
Crestmont Private Wealth LLC,,,,,,,,,,,,,,,,,,inf,34.95,14.32
Crestone Asset Management LLC,,106.45,25.45,67.97,-3.81,-0.77,-31.63,-16.56,-14.59,-35.31,0.35,-100.0,inf,26.18,-2.28,12.24,-100.0,,,
Crestwood Advisors Group LLC,,147.29,83.92,76.29,4.47,-2.34,17.3,35.03,3.35,-37.56,1.22,32465.98,66.95,23.25,-4.75,18.16,-100.0,,,
"Crestwood Advisors Group, LLC",,,,,,,,,,,,,,,,inf,-24.92,8.79,45.49,58.42
"Crew Capital Management, Ltd.",,,,,,,,inf,3.15,-100.0,inf,-100.0,inf,43.94,236.05,-61.27,-42.11,56.93,39.7,121.4
Crewe Advisors LLC,,107.96,95.04,65.84,-2.44,1.42,14.11,32.59,2.15,-20.25,72.33,45740.36,73.7,25.95,-100.0,,inf,9.03,23.63,35.71
Crews Bank & Trust,,,,,,,,,,,,,,,,,,,,inf
"Cribstone Capital Management, LLC",,-60.0,750.0,317.65,88.73,3.73,-43.88,93.59,73.51,-36.64,51.2,50398.8,-100.0,,,,,,,
Cromwell Holdings LLC,,,,,,,,,,,,,,,,,,inf,99.42,63.49
"Crossmark Global Holdings, Inc.",,192.23,94.35,1187.56,-1.38,-3.86,18.16,33.56,1.82,-36.4,21.36,-56.07,68.3,33.31,0.21,-6.81,-34.32,12.21,38.29,68.78
Crossvault Capital Management LLC,,,,inf,-30.0,30.95,12.73,31.29,1.97,-30.12,-100.0,,,,,,,,,
"Crown Wealth Group, LLC",,,,,,,,,inf,-34.56,17.42,48855.37,60.9,28.82,-1.73,23.61,-29.92,11.5,30.88,59.26
Crumly & Associates Inc.,,106.26,-100.0,,,,,,,,,,,,,,,,inf,37.4
Crystal Rock Capital Management,,,inf,42.29,-29.23,-100.0,,,,,,,,,,,,,,
Csenge Advisory Group,,,inf,180.52,20.56,15.84,-3.44,3.56,253.35,44.21,10.6,45332.71,63.56,33.06,-6.28,8.16,-30.17,14.37,11.82,74.52
Cumberland Partners Ltd,,,,,,,inf,36.28,1.95,-100.0,,,,,,,,,,
"Cunning Capital Partners, LP",,,,,inf,18.39,14.09,36.27,-100.0,,,,,inf,-4.41,98.62,-100.0,,,
Curated Wealth Partners LLC,,,,,,,,,,inf,18.1,46324.62,69.99,26.18,-4.41,-0.7,-100.0,,inf,54.35
Curbstone Financial Management Corp,,,inf,59.96,-8.87,1.74,14.14,24.53,-0.8,-100.0,,,,inf,-100.0,,,,inf,32.01
Curi Capital,,,,inf,-100.0,,,,,,,,,,,,,,,
"Curi RMB Capital, LLC",,,,,,,,,,,,,,,,,inf,-10.29,16.46,84.88
"Curi Wealth Management, LLC",,,,,,,,inf,-22.45,73.68,146.21,-100.0,,inf,4.15,-1.63,-100.0,,,
"Curran Financial Partners, LLC",,,,,,,,,inf,-100.0,inf,-100.0,,inf,-100.0,,,,inf,99.42
"Curtis Advisory Group, LLC",,inf,-100.0,inf,-100.0,,inf,33.18,75.43,-36.77,22.77,-100.0,inf,26.18,-4.41,-3.4,-29.25,8.82,25.44,30.09
Custom Portfolio Group LLC,,,,,,,,,,,,,,,,inf,-36.33,12.57,-100.0,
"Custos Family Office, LLC",,,,,,,,,,,,,,,,,,inf,32.35,60.65
