FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Cutler Group LP,,-57.09,1276.59,-64.49,-93.88,6.28,594.09,177.78,-43.78,41.46,-100.0,,,,,,,,,
"Cutter & CO Brokerage, Inc.",,,,inf,-100.0,,inf,-100.0,,,,,,,,,,,,
"Cyndeo Wealth Partners, LLC",,,,,,,,,,,,inf,1998.87,-59.89,6.0,5.49,5.34,-20.8,33.83,19.45
"Cynosure Group, LLC",,,,,,,,,,,,,,,,inf,-100.0,,,
"Cynosure Management, LLC",,,,,,,,,,,,,,inf,-14.71,-100.0,,,,
Cypress Advisory Group LLC,,,,,,,,,,,,,,,,,,,,inf
Cypress Capital Group,,23.87,37.36,-9.1,-5.53,14.97,12.0,-2.36,-80.36,-58.83,-26.16,55701.01,-34.05,5.75,-4.01,29.05,14.46,-14.64,6.46,-100.0
Cypress Capital Management LLC (WY),,30.41,481.03,-76.87,-2.65,8.76,6.94,-6.23,-16.62,-22.26,-12.82,92193.14,50.68,-16.59,-4.01,29.77,14.46,-29.88,6.46,6.22
"Cypress Capital, LLC",,,,,,,,,,,,,,,,,,inf,-100.0,
"Cypress Point Wealth Management, LLC",,,,,inf,15.29,121.75,-53.11,-16.33,-100.0,,,,,,,inf,-19.77,11.4,-3.99
"Cypress Wealth Services, LLC",,,,,,,,,,,,,,,,,,,,inf
Cyr Financial Inc.,,,,,,,,,,,,,,,,,,inf,3.6,6.41
"Cyrus J. Lawrence, LLC",,,,,,,,,inf,-22.3,-100.0,,,,,,,,,inf
Czech National Bank,,,,,,,,,,,inf,93196.07,51.7,4.01,40.99,29.92,14.37,-7.24,127.09,-35.87
D L CARLSON INVESTMENT GROUP INC,,,,,,,,,,,,,inf,168233.13,-4.46,35.6,1.61,-29.94,5.23,20.04
"D'Orazio & Associates, Inc.",,,,,inf,15.83,56.12,-100.0,,,,,inf,44.82,4.72,43.86,14.4,-14.47,60.42,23.95
"D. B. Root & Company, LLC",,inf,-20.26,-100.0,,,,,,,,,,,,,,,,
D.A. DAVIDSON & CO.,,9.51,49.32,2.76,22.74,22.68,15.95,15.76,-16.81,-15.42,-1.25,103408.69,80.4,12.76,4.08,51.41,15.4,-12.85,-3.97,27.81
"D.B. Root & Company, LLC",,-100.0,,inf,-100.0,inf,51.82,-6.42,-16.42,-11.76,-14.78,84081.8,-3.34,9.3,-5.53,-15.3,-37.47,13.58,-100.0,inf
D1 Capital Partners L.P.,,,,,,,,,,,,,inf,-100.0,inf,-100.0,,,,
"DAGCO, INC.",,,,,,,,,,,,,,,,inf,-100.0,inf,-99.7,-100.0
DARK FOREST CAPITAL MANAGEMENT LP,,,,,,inf,-100.0,inf,-69.23,-100.0,inf,-100.0,,inf,-100.0,,,,inf,-100.0
"DARLINGTON PARTNERS CAPITAL MANAGEMENT, LP",,,,,,,,,inf,-100.0,,,inf,12.23,-1.7,25.71,14.46,149.47,-48.38,22.15
DAVENPORT & Co LLC,,inf,-50.18,-100.0,inf,501.76,-100.0,,inf,-22.48,-35.42,58956.12,45.89,9.78,20.63,34.68,19.86,-1.19,23.22,27.02
DAVIDSON INVESTMENT ADVISORS,,26.06,32.97,6.81,-0.42,14.43,15.09,-6.58,-14.81,-5.74,-9.25,92934.82,246.91,-47.33,-2.67,31.92,14.86,-33.8,11.45,23.85
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,,,,,,,,,,,,,,inf,-100.0,,,,,
DAVIS R M INC,,30.17,36.7,33.28,-6.71,-12.5,11.98,-4.12,-19.76,-22.28,7.33,-12.85,47.0,6.43,-3.98,125537.27,15.6,-15.31,-0.98,20.63
"DAYMARK WEALTH PARTNERS, LLC",,,,,,,,,,,,inf,49.43,61.45,6.01,28.77,13.03,-10.13,7.02,143.51
"DB Fitzpatrick & Co, Inc",,,,,,,,inf,-14.84,-8.8,-8.06,70715.15,190.76,-13.18,-38.64,30.05,-11.25,11.94,6.15,-15.09
"DCF Advisers, LLC",,,,inf,18.83,-100.0,,,,inf,-100.0,,,,,,,,,
"DCM Advisors, LLC",,,,inf,-100.0,,inf,-17.97,-100.0,,,,,,inf,12.59,56.08,3.37,0.69,-100.0
"DDD Partners, LLC",,,,,,,,,,,inf,-100.0,,,,,,,,
DE BURLO GROUP INC,,0.0,7.3,-41.71,-39.66,14.0,11.22,-7.81,75049.99,-100.0,inf,-8.69,44.48,3.43,-6.17,0.0,30.97,-33.69,4.78,17.61
DEARBORN PARTNERS LLC,,22.7,35.77,-11.42,-5.86,15.33,11.2,-6.74,-19.58,-21.6,86.58,49012.56,27.75,6.16,-4.01,28.4,11.37,-14.64,-5.86,20.89
DELTA ASSET MANAGEMENT LLC/TN,,27.59,35.14,-10.0,-2.22,29.55,10.53,-6.35,-100.0,,,inf,50.68,5.75,-4.01,31.1,14.46,-15.5,6.46,22.15
DELTA FINANCIAL ADVISORS LLC,,,,,,,,,,,,inf,50.68,33.03,-4.01,87.88,34.81,-14.6,8.17,86.36
DELTEC ASSET MANAGEMENT LLC,,31.41,34.16,-4.37,24.64,-22.31,-6.04,43.66,29.06,-81.23,-11.23,58199.62,-82.78,5.75,-4.01,689.41,-25.53,16.81,6.46,22.15
"DERBY & COMPANY, INC",,,,,inf,15.3,11.01,-100.0,,,,,,,,,,,,
DEUTSCHE BANK AG\,,,,,,,,,,,,,,,inf,-33.62,73.82,-9.98,16.68,19.35
DF DENT & CO INC,,inf,33.91,-20.19,7.23,-100.0,,,,,,,,,,,,,,
"DFPG INVESTMENTS, LLC",,inf,31.34,184.21,-3.58,1.28,-34.77,-21.32,-33.74,-13.01,25.21,682562.12,97.82,14.56,-4.88,20.1,-100.0,,,
"DGS Capital Management, LLC",,,,,,,,,,,,,,,inf,28.71,11.46,-100.0,,inf
"DIAMANT ASSET MANAGEMENT, INC.",,,,,,,inf,-0.85,5.98,-100.0,,,,,,,,,,
DIMENSION CAPITAL MANAGEMENT LLC,,,inf,-100.0,,,,,,,,,,,,,,,,
DIMENSIONAL FUND ADVISORS LP,,,,,,,,,,inf,-2.26,13.03,155532.01,11.21,0.94,13.95,27.4,5.68,23.05,16.95
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",,,,,,,,,,,,,inf,-100.0,,,,,,
"DIVERSIFY WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,-1.93,61.9
"DIVIDEND ASSETS CAPITAL, LLC",,,,inf,-4.55,14.29,12.5,-7.41,-16.0,-14.29,-22.22,-7.14,0.0,100.0,-23.08,30.0,-100.0,,,
DIXON HUBARD FEINOUR & BROWN INC/VA,,,inf,0.0,120.95,-33.19,38.06,1840.19,-17.43,-25.68,-100.0,,,,,,,,,
DJE Kapital AG,,,,,,,,,,,,,,,,,,,,inf
"DLK Investment Management, LLC",,,,,,,,,,,,,,,,,,inf,2.68,29.83
"DMKC Advisory Services, LLC",,,,,,,,,,,,,,,,,,,,inf
DOCK STREET ASSET MANAGEMENT INC,,,,,,,,,inf,-19.56,-24.23,-100.0,,,,,,,,
DOHENY ASSET MANAGEMENT /CA,,114.58,12.52,-48.55,-100.0,,,,,,,,,,,,,inf,-32.67,22.09
"DOHJ, LLC",,,inf,-100.0,inf,15.19,196.02,-17.65,-70.82,-100.0,,,inf,5.75,-9.36,29.17,14.46,274.13,29.04,21.14
"DOLIVER ADVISORS, LP",,,,,,inf,13.01,42.43,8.78,-33.97,257.88,78929.83,23.51,28.98,-6.16,27.67,4.46,-15.15,11.76,16.24
"DONALDSON CAPITAL MANAGEMENT, LLC",,34.28,9.92,-64.5,1068.75,-100.0,inf,32.78,34.5,-34.96,-8.03,97411.31,46.02,-4.13,-0.67,42.22,11.89,-100.0,,
DORCHESTER WEALTH MANAGEMENT Co,,,,,,,,inf,-10.92,8.96,-12.99,-100.0,inf,5.75,-4.01,29.77,14.46,-14.64,6.46,22.15
"DOVER ADVISORS, LLC",,,,,,,,,,,,inf,56.35,6.5,-1.7,-2.6,75.61,47.21,25.35,27.64
DOWLING & YAHNKE LLC,,32.88,30.72,-10.84,-5.49,20.41,7.6,-6.89,-14.22,-24.23,-11.84,-100.0,,,,,,,,
"DRH Investments, Inc.",,-100.0,,,,,,,,,,,,,,,,,,
"DRIVE WEALTH MANAGEMENT, LLC",,,,,,,,inf,15.57,-16.02,-24.96,66667.46,120.68,-0.15,-13.77,30.59,9.64,-13.06,-94.23,2112.63
DSM Capital Partners LLC,,,,,,,,,,,,,,,,inf,14.46,-14.64,-21.67,-100.0
"DT Investment Partners, LLC",,,,,,,inf,-100.0,inf,-100.0,inf,92065.85,49.18,31.69,-9.58,41.89,4.67,-14.64,29.78,28.96
"DUALITY ADVISERS, LP",,inf,316.07,-7.55,-100.0,inf,-100.0,inf,-100.0,,inf,859237.67,-71.34,-100.0,inf,-100.0,inf,-100.0,,
DUBUQUE BANK & TRUST,,inf,25.22,-100.0,,,,,,,,,,,,,,,,
DUBUQUE BANK & TRUST CO,,-100.0,,,,,inf,-10.95,-16.98,-21.44,-19.12,-18.41,153247.77,-2.15,-100.0,,,,,
"DUDLEY CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,inf,65.2,-3.55,-0.47,76.65,15.78,-18.87,7.73,21.84
DUFF & PHELPS INVESTMENT MANAGEMENT CO,,inf,35.42,-11.01,-4.81,6.52,9.7,-5.39,-11.0,-22.27,-10.09,92071.42,50.68,7.22,-5.44,31.09,18.07,-83.08,-100.0,
DUNCKER STREETT & CO INC,,30.14,33.68,8.66,-81.88,60.0,10.0,-6.82,-97.56,0.0,0.0,66200.0,50.68,5.71,-100.0,inf,6503.8,-12.17,6.46,-94.51
DUPONT CAPITAL MANAGEMENT CORP,,75.33,17.92,-28.5,-29.82,31.84,-19.39,-29.38,-10.89,-34.18,10.69,38144.39,181.29,40.2,81.12,26.48,102.7,-57.32,-12.18,22.15
DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.,,,,inf,-100.0,,,,,,,,,,,,,,,
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",,,,inf,-6.0,-2.99,58.26,24.25,-91.74,-38.79,12.68,1564535.0,-33.2,-34.01,-44.88,191.28,-32.16,-2.53,-37.13,69.22
Daiwa Securities Group Inc.,,0.0,201.09,-24.11,-25.98,22.51,43.77,-16.92,-10.59,-17.95,-8.83,-2.81,63.53,7.97,0.64,35.76,31.51,-15.84,14.66,25.65
Dakota Community Bank & Trust NA,,,,,,,,,,,inf,-66.67,496627.27,5.75,-7.52,37.4,-5.03,-17.77,6.46,61.86
Dakota Wealth Management,,30.49,41.12,807.95,-14.73,102.57,7.9,-61.76,-47.08,-27.27,-5.59,120463.66,50.39,1292.65,-14.5,-100.0,,,,inf
"Dana Investment Advisors, Inc.",,26.65,-0.72,-2.67,-47.64,-22.69,0.41,31.07,-53.29,57.49,-13.51,58651.74,144.79,398.94,8.62,44.97,9.38,50.14,-50.26,24.66
"Danda Trouve Investment Management, Inc.",,-100.0,,inf,-100.0,,,,,,,,,,,,,,,
Dash Acquisitions Inc.,,,,,inf,24.13,30.04,19.63,36.37,-21.03,-6.8,85628.81,68.95,10.27,-25.73,27.58,5.88,0.93,21.12,27.13
David J Yvars Group,,,,inf,-9.78,15.26,12.72,102.94,-61.16,-18.63,-21.69,92100.92,50.68,667.6,-2.87,27.5,16.22,-15.5,-78.05,21.79
David Loasby,,,inf,-0.78,-12.25,-100.0,,,,,,,,,,,,,,
David R. Rahn & Associates Inc.,,,,,,,inf,-6.49,-25.24,-5.91,-100.0,,,,,,,,,
Davide Leone & Partners Investment Co Ltd.,,-100.0,,inf,-4.79,-100.0,,,,,,,,,,,,,,
Davidson Capital Management Inc.,,38.65,59.4,112.73,-54.35,15.65,13.61,-3.13,-14.08,-99.84,50.0,88300.0,95.89,5.74,-4.01,39.73,32916.16,39.04,5.5,23.57
Davidson Kempner Capital Management LP,,inf,-100.0,,,,,,,,,,,inf,40.15,-33.13,85.47,-28.35,-69.58,22.15
"DeDora Capital, Inc.",,35.6,20.04,-7.68,-25.14,15.94,11.46,-100.0,inf,-22.07,-12.97,129942.35,92.12,22.72,9.94,35.55,266.94,-53.82,11.83,22.33
Deccan Value Investors L.P.,,inf,-7.79,7.54,11.05,130.36,-45.72,-21.49,-28.72,-6.84,-25.03,108098.97,24.8,0.46,-100.0,,,,,
"DecisionPoint Financial, LLC",,,,,,,,,,,,,,,,inf,4.24,-5.65,5.8,22.09
Decker Retirement Planning Inc.,,,,,,,,,,,,,,,,,,,,inf
DeepCurrents Investment Group LLC,,,,inf,-100.0,,,,,,,,,,,,,,,
Degroof Petercam Asset Management,,,,,,,,,,,,,,,,inf,17.19,-100.0,,
"Del-Sette Capital Management, LLC",,,,,,,,,,,,,,inf,125.25,31.99,36.54,-100.0,,
Delaney Dennis R,,,,,,,,,,,,,,,,,,,,inf
"Delos Wealth Advisors, LLC",,,,,,inf,20.0,508.33,-89.04,-25.0,0.0,99350.0,-79.91,105.75,-46.13,18.81,148.01,-14.63,-100.0,inf
Delphia (USA) Inc.,,,,,,,,inf,-30.19,-23.28,-22.76,73418.95,120.39,-36.89,-100.0,,,,,
Delta Financial Advisors LLC,,,,,inf,60.71,14.72,40.44,-15.0,-7.1,-9.61,-100.0,,,,,,,,
"Delta Financial Group, Inc.",,,,,,,,,,,,,,inf,-5.49,53.12,18.95,-30.39,9.15,14.52
"Delta Investment Management, LLC",,30.42,88.83,-2.63,-35.49,17.15,12.14,-3.18,91.78,-68.27,-100.0,,inf,10.58,624.97,32.01,13.3,-10.95,5.21,-72.97
"Demars Financial Group, LLC",,inf,-100.0,,,,,,,,,,,,,,,,,inf
Dempze Nancy E,,,,,,,,,,,,,,,,,,,,inf
"Denver PWM, LLC",,,,,,,,,,,,,,,,,inf,-88.04,110.94,-38.17
Deseret Mutual Benefit Administrators,,,,,,inf,10.95,2.24,-14.47,-10.77,-20.11,60280.58,67.1,5.75,-14.13,2.9,7.56,-14.64,6.46,20.06
Desjardins Global Asset Management Inc.,,,,,,,,inf,-28.23,-43.11,-11.58,-38.53,1543.81,39375.68,46.66,19.54,-100.0,,,
Destination Wealth Management,,,,,,,,,,,,,,,,,inf,2.93,-1.35,70.54
"Destiny Wealth Partners, LLC",,,,,,,inf,-6.06,-16.94,-56.31,-33.33,109950.0,-100.0,,,,,inf,-3.57,20.5
"Deuterium Capital Management, LLC",,,,,,,,,,,,,,inf,-100.0,,,,,
"DiNuzzo Private Wealth, Inc.",,,,,,,,,,,,,,,,inf,-42.77,0.42,123.57,22.15
"Diligent Investors, LLC",,,,,inf,16.9,0.0,-9.54,-13.1,-22.09,-9.67,120289.84,46.91,5.75,-6.96,15.85,10.12,-13.69,8.42,22.16
Disciplina Capital Management LLC,,,,inf,-100.0,,,inf,-9.86,-100.0,,,,,,,,,inf,22.15
"Disciplined Equity Management, Inc.",,,,,,,,,,,,,,,,inf,-100.0,,,
"Disciplined Investments, LLC",,0.0,100.0,0.0,0.0,0.0,50.0,0.0,433.33,-56.25,-42.86,89400.0,145.53,-1.46,-100.0,,,,,
Distillate Capital Partners LLC,,,,,,,,,,,,,,,,,,inf,7.54,-100.0
"Diversified Enterprises, LLC",,,,,,,,,,,,,,,,,,,inf,38.85
Diversified Trust Co,,-75.92,110.48,2.62,-3.88,21.47,14.58,-7.65,-31.16,-16.33,-3.59,10.09,149146.0,-3.43,8.74,7.95,5.14,15.69,-5.78,59.45
"Diversified, LLC",,,,inf,-100.0,,,,,,,,,,,,inf,14.16,9.41,-100.0
"Diversify Advisory Services, LLC",,,,,,,,,,,,,,,,,inf,-43.44,-22.58,-17.13
Dixon Hughes Goodman Wealth Advisors LLC,,,,,,,,inf,-12.03,-100.0,,,,,,,,,,
Dodge & Cox,,inf,-100.0,,,,,,,,,,,,,,,,,
Dogwood Wealth Management LLC,,,,,,,,,,,,,,,,inf,-27.66,-100.0,inf,-100.0
Donoghue Forlines LLC,,,,inf,-100.0,,inf,-100.0,inf,-100.0,inf,89026.4,36.17,32.92,-100.0,,,,inf,65.12
"Dorsal Capital Management, LLC",,23.96,-8.08,-100.0,,,,,,,,,inf,-32.71,-100.0,,,,,
"Dorsal Capital Management, LP",,,,,,,,,,,,,,,inf,29.77,7.3,-31.71,-100.0,
DoubleLine ETF Adviser LP,,,,,,,,,,,,inf,80.44,-100.0,,,,,,
Dougherty Wealth Advisers LLC,,30.43,33.94,-11.31,-4.85,15.28,10.93,-6.29,-16.33,-22.46,-12.76,92136.36,50.68,5.75,-4.01,29.77,0.73,-14.64,6.46,22.15
"Douglas Lane & Associates, LLC",,,inf,-100.0,,inf,22.17,9.27,-19.93,-100.0,,,,,,,,,inf,92.37
"Douglass Winthrop Advisors, LLC",,37.04,64.29,4.76,20.75,25.27,25.97,4.58,-10.39,-24.74,-15.19,-13.96,-70.47,155555.91,-1.53,27.94,15.52,-19.44,1.61,22.76
Doyle Wealth Management,,inf,188.65,-10.01,-2.3,18.36,12.87,-5.66,-12.95,-27.72,-9.93,-100.0,,,,,,,,
"Drake & Associates, LLC",,,,,,,,,,,,,,,,,,,,inf
Driehaus Capital Management LLC,,,,,,,,,,,,,,,,inf,-1.48,-100.0,,
"Drucker Wealth 3.0, LLC",,,,,,,,,,,,,,,,,,inf,51.34,0.0
Dubuque Bank & Trust,,,,inf,-100.0,,,,,,,,,,,,,,,
Dubuque Bank & Trust Co,,,,,,inf,-100.0,,,,,,,,inf,-100.0,,,,
"Duncan Williams Asset Management, LLC",,,,,,,,,,,,,,,,,,,inf,35.62
"Dunhill Financial, LLC",,,,,,,,,,,,,,,,inf,20.05,-8.13,45.01,178.11
Dynamic Advisor Solutions LLC,,41.01,41.21,-20.48,-12.87,8.54,18.08,-3.88,-5.38,-19.34,-6.91,100937.46,99.78,7.67,19.92,26.99,-8.83,-10.92,8.0,-100.0
Dynamic Technology Lab Private Ltd,,-100.0,,,,inf,-100.0,inf,-17.63,22.39,-100.0,,,inf,82.41,-90.56,-9.19,-100.0,,inf
"Dynamic Wealth Strategies, LLC",,,,,,,,,,,,,,,,inf,-99.89,-13.85,-4.68,126453.07
"Dynasty Wealth Management, LLC",,,,,,,,,,,,,,,,,inf,-7.75,-100.0,
"E Fund Management (Hong Kong) Co., Ltd.",,-100.0,,,,,,,,,,,,,,,inf,-100.0,inf,128.57
"E Fund Management Co., Ltd.",,,,,inf,-100.0,inf,-13.54,-8.12,-22.52,-15.81,-8.73,62.47,-8.02,-9.58,122238.82,-100.0,inf,-100.0,
"E&G Advisors, LP",,,,,,,,,,,,,,,,,inf,-8.9,7.8,-100.0
E. Ohman J:or Asset Management AB,,37.98,57.12,-4.51,-12.91,24.78,23.14,1.84,-21.2,-23.65,-14.23,-9.52,58.82,7.87,-4.85,9.16,548.04,-13.89,5.15,13.21
EA Series Trust,,,,,,,,,,,,,,inf,-100.0,,,,,
EADS & HEALD WEALTH MANAGEMENT,,,,inf,-2.22,12.91,13.82,-5.87,-47.91,-44.59,81.36,-43.23,39.08,-8.68,-8.6,22.52,48.08,-7.64,14.92,23.01
EAGLE ASSET MANAGEMENT INC,,30.39,35.13,-100.0,inf,15.65,7.82,-2.77,-19.88,-25.86,-6.86,98657.76,85.18,21.66,188.46,30.8,49.1,-2.36,76.01,-100.0
EAGLE GLOBAL ADVISORS LLC,,28.42,34.47,12.48,-4.95,17.24,12.25,-7.41,-17.14,-29.75,-20.35,-100.0,,,,,,,,
EARNEST PARTNERS LLC,,30.0,34.62,-11.43,-4.3,14.61,15.69,-5.93,-16.22,-5.38,-12.5,92196.1,50.68,5.75,-4.01,-100.0,,,,
EASTERLY INVESTMENT PARTNERS LLC,,,,,,inf,-100.0,,,,,,,,,,,,,
EASTERN BANK,,150.11,-45.71,-11.76,-94.51,-11.45,-21.05,-1.33,-31.08,-25.21,-20.22,85678.87,49.47,-19.86,-4.01,5627.79,19.29,-13.73,33.67,18.55
EATON VANCE MANAGEMENT,,163.41,-38.58,77.69,-58.86,17.76,14.82,92.9,-100.0,inf,-4.95,-100.0,,,,,,,,
ECOFI INVESTISSEMENTS SA,,,,,,,,,,,,,,,,,,inf,-3.01,13.21
EDENTREE ASSET MANAGEMENT Ltd,,,,,,,,,,,,,,inf,-7.73,43.57,-13.9,12.45,-20.9,2.67
EDMOND DE ROTHSCHILD HOLDING S.A.,,-1.89,5.75,153.95,72.94,-29.63,15.63,15.54,-11.63,-8.75,-55.28,74178.87,-3.29,-19.11,-11.67,7.46,0.01,-56.6,-17.42,274.92
EFG Asset Management (North America) Corp.,,,,,,,,inf,-23.39,-43.33,-33.88,65879.71,176.49,-13.18,8.37,148.32,14.14,-17.76,-13.65,-100.0
EHP Funds Inc.,,,,,,,,,,,,,,,,,,,,inf
ELEMENT CAPITAL MANAGEMENT LLC,,,,,,,,,inf,16.57,-12.83,-100.0,,,,,inf,-27.65,-100.0,
"ELEMENT POINTE ADVISORS, LLC",,inf,35.92,93809.21,-99.88,125025.36,-99.89,-2.78,-34.07,-49.38,-21.37,-100.0,,,,inf,-1.99,-100.0,,inf
"ELEVATION WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
ELEVATUS WELATH MANAGEMENT,,,,,,,,,,,,,,,,inf,14.46,-24.13,-100.0,
ELKHORN PARTNERS LIMITED PARTNERSHIP,,,,,inf,-100.0,,,,,,,,,,,,,,
ELLINGTON MANAGEMENT GROUP LLC,,-100.0,,,,,,,,,,,,,,,,,,
ELWOOD CAPITAL PARTNERS LP,,,,,,,,,,,,,,,,,,,,inf
"EMERALD ADVISERS, LLC",,inf,33.33,-10.71,-100.0,inf,-100.0,inf,-50.59,-21.43,-12.12,91341.38,-100.0,,inf,29.77,910.65,-90.33,6.46,22.15
EMERALD MUTUAL FUND ADVISERS TRUST,,,,,,,,,,,,,,,,,inf,-100.0,,
"EMFO, LLC",,,,,,inf,133.98,-23.76,-48.7,-18.99,-13.02,92236.53,50.68,5.75,-86.55,-6.86,14.46,-14.64,-100.0,
"EMG Holdings, L.P.",,,,,,,inf,40.14,-100.0,,,,,,,,,,,
"EMINENCE CAPITAL, LP",,,,,,inf,1.66,-16.49,-23.44,-24.12,-17.96,147761.75,19.45,-31.31,-10.09,18.2,21.78,-10.7,-31.03,30.06
EMS Capital LP,,30.11,34.16,-11.46,-100.0,inf,75.79,-16.16,-100.0,,,,,,,,,,,
"ENCOMPASS WEALTH ADVISORS, LLC",,,,inf,14.59,12.48,12.2,-6.27,-33.12,-22.19,-46.59,103806.02,47.93,-1.64,-3.01,29.77,14.46,-12.46,-6.6,23.12
ENGINE NO. 1 LLC,,,,,,inf,96.95,20.07,-100.0,,,,,,,,,,,
ENTERPRISE FINANCIAL SERVICES CORP,,30.19,-20.29,-78.18,-100.0,inf,16350.0,-99.39,-100.0,,,,,,,,,,,
ENVESTNET ASSET MANAGEMENT INC,,56.3,40.26,-12.78,12.11,26.4,19.24,2.34,-10.34,-22.55,-26.14,82309.85,70.41,7.03,25.18,31.97,22.79,-8.6,-12.7,30.37
ENZI WEALTH,,,,,,,,,,,,,,inf,-100.0,,,,,
"EP Wealth Advisors, LLC",,28.12,-69.0,-15.61,135.92,16.7,213.15,-39.83,-18.14,-3.79,-100.0,inf,-85.71,2415.68,-29.27,42.31,38.26,-3.08,262.99,25.14
EPG Wealth Management LLC,,56.35,26.14,10.44,-9.03,14.14,13.89,8.11,-14.95,-28.24,-15.3,94651.94,49.25,12.04,-4.39,64.13,7.63,-10.92,-4.99,15.12
"EPIQ Capital Group, LLC",,10.23,34.18,161.22,-4.82,-30.23,13.6,-21.7,-16.44,-22.28,-12.87,186703.84,-63.86,5.75,-4.01,30.83,13.68,-8.13,10.41,24.93
"EPIQ PARTNERS, LLC",,,inf,86.02,-53.76,12.5,11.11,-6.33,-16.37,-100.0,,,inf,5.75,-4.01,16.44,14.46,-14.64,6.46,22.15
EQUITABLE TRUST CO,,91.85,82.24,34.75,350.0,25.93,34.3,5.6,-30.95,-20.2,-7.71,30626.82,-15.09,331.15,11.07,34.33,18.12,-3.69,21.44,24.95
"EQUITEC PROPRIETARY MARKETS, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
"ERn Financial, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,inf
ESSEX INVESTMENT MANAGEMENT CO LLC,,235.49,-7.83,-18.07,-10.28,-2.78,9.62,22.86,-18.73,-26.55,160.74,-6.45,141137.87,-5.74,-6.99,7.5,2.05,-24.78,0.73,19.69
"ETF MANAGERS GROUP, LLC",,-9.58,15.72,-56.84,8.62,49.57,19.23,419.49,-31.5,-82.11,-12.29,95570.47,52.93,-100.0,,,,,,
ETRADE Capital Management LLC,,450.0,276.62,-100.0,,,,,,,,,,,,,,,,
EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,,,,,,inf,-100.0,,,,,,,,,,,,,
EULAV Asset Management,,31.56,33.66,-12.09,-1.26,21.47,9.53,-9.53,-12.88,-34.63,-13.55,88685.59,53.24,-10.16,-45.07,24.75,9.85,-28.15,-55.25,18.94
EVERENCE CAPITAL MANAGEMENT INC,,-22.54,56.52,2.85,-52.4,21.84,11.03,-3.59,0.93,-22.28,-32.87,-5.65,50.68,11.81,-3.84,33.79,14.45,-10.7,-13.3,13.3
EVERETT HARRIS & CO /CA/,,,,,,,,,,,,,,,,inf,14.46,12.92,6.46,23.56
EVERGREEN CAPITAL MANAGEMENT LLC,,51.56,35.99,-9.48,31.2,137.58,16.43,-18.76,-27.53,-40.33,376.5,36073.76,85.7,0.6,-14.96,24.9,8.69,-23.58,6.4,80.76
EVERMAY WEALTH MANAGEMENT LLC,,16.97,34.12,64.33,-1.6,13.38,81.34,-56.55,-24.7,-15.59,-15.29,82095.86,26.92,4.98,-5.68,71.23,20.36,26.17,4.03,17.54
EVERPAR ADVISORS LLC,,,,,,,,,,,,,,,,inf,52.68,6.91,-0.31,36.44
"EVOKE WEALTH, LLC",,-99.91,34.02,15.08,51.08,-100.0,,,,,,inf,41.11,26.41,10.02,32.53,58.91,-100.0,inf,37.63
EVR Research LP,,,,,,,,,,inf,95.17,23481.08,-100.0,,,,,,,
"EWA, LLC",,,,,,,,,,,,,inf,8.79,34.18,37.28,-1.1,-6.79,31.66,0.65
EWG Elevate Inc.,,,,,,,,,,,,inf,-100.0,,,,,,,
EXANE DERIVATIVES,,23.98,164.15,-46.8,-16.09,34.16,12.13,-27.64,5.51,-34.71,-100.0,,,,,,,,,
"EXCHANGE TRADED CONCEPTS, LLC",,760.0,815.12,562.77,-69.96,22.91,10.07,-9.62,-2.92,-29.03,-6.36,87458.25,19.18,584.5,-7.88,26.37,11.21,-79.79,-67.93,-14.4
"EXENCIAL WEALTH ADVISORS, LLC",,49.15,64.38,4.17,-37.49,1483.45,52.98,-29.65,-14.9,-26.33,-21.0,18381.96,20.8,-2.19,-5.44,42.15,9.9,605.18,49.43,-34.92
Eagle Bay Advisors LLC,,,,,,inf,141.75,-53.41,-100.0,inf,-99.92,84315.0,72.04,7.89,-1.86,23.21,170.87,-35.29,6.75,1.19
Eagle Strategies LLC,,,,,,,,inf,-29.71,55.36,-100.0,inf,50.72,2.43,0.73,27.73,-66.23,187.16,-66.01,22.34
Eastover Investment Advisors LLC,,,,,,,,,,,,,,inf,0.19,32.33,285.91,-12.12,24.93,18.8
Eaton Vance Management,,,,,,,,,inf,-100.0,,,,,,,,,,
Echo Street Capital Management LLC,,198.26,1.04,5.06,-70.72,-95.5,-50.93,1036.0,238.66,-98.77,19.07,920480.43,-71.66,77.12,227.68,-100.0,,,,
Echo45 Advisors LLC,,,,,,,,inf,-37.29,-45.8,-100.0,,,,,inf,15.9,-100.0,,inf
