FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
D L CARLSON INVESTMENT GROUP INC,,,,,,,,inf,-34.51,-10.34,-17.11,-20.34,50.44,174959.81,3.92,20.02,-1.73,-16.81,12.43,0.26
"D'Orazio & Associates, Inc.",,,,,,,inf,-100.0,inf,-12.12,-13.03,91930.84,104.83,72.16,18.87,34.84,45.13,10.11,13.08,4.97
"D. B. Root & Company, LLC",,inf,4.7,-100.0,,,,,,,,,,,,,,,,
"D. SCOTT NEAL, INC.",,,,,,,,,,inf,6.08,92174.71,-26.69,10.98,3.15,24.63,-100.0,,,
D.A. DAVIDSON & CO.,,inf,11.17,-9.17,-100.0,inf,-14.68,9389.3,-20.93,-25.03,-19.51,93632.04,55.77,9.78,4.52,25.84,49.01,22.32,17.97,3.84
"D.B. Root & Company, LLC",,-100.0,,inf,-26.51,-3.41,-15.59,-100.0,,,,inf,84.42,33.02,4.63,-21.83,24.74,33.05,20.58,-1.4
D1 Capital Partners L.P.,,,,,,,,,,,,,inf,1.31,132.98,-13.25,-13.8,-100.0,inf,2.5
"DAGCO, INC.",,,,,,,,,,,,,,,inf,-86.84,55.08,5.24,13.88,37.78
"DAGCO, Inc.",,,,,,,,inf,-28.66,-26.54,-29.79,-100.0,inf,25.54,-100.0,,,,,
DARK FOREST CAPITAL MANAGEMENT LP,,,,,,,inf,-85.04,3404.88,116.28,52.51,58989.22,-4.16,-11.89,-11.84,-81.14,142.92,95.66,185.43,-56.52
DARRELL & KING LLC,,inf,12.5,22.22,-100.0,,,,,,,,,,,,,,,
DAVENPORT & Co LLC,,,inf,-100.0,,inf,-100.0,,inf,-5.29,55.89,58945.29,129.2,23.35,3.24,15.34,29.03,5.52,16.17,-1.5
DAVIDSON INVESTMENT ADVISORS,,,,,,,,,inf,-37.37,-10.92,-100.0,,,,,,,,inf
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,,,,,,,,,,,,,inf,-4.95,-100.0,,,,,
DAVIDSON KEMPNER PARTNERS,,,,,,,,,,,,,inf,-100.0,,,,,,
DAVIDSON TRUST CO,,,,,,,,,,,,,,,,inf,37.19,3.84,13.53,2.28
"DAVIS CAPITAL PARTNERS, LLC",,,,,,,,inf,-17.36,-27.48,-100.0,,,,,,,,,
DAVIS R M INC,,,,,,,,inf,-37.07,-27.86,-29.09,-50.22,66.17,54.0,13.88,125338.31,44.99,9.1,15.09,4.1
DAVIS SELECTED ADVISERS,,,,,,,,inf,-16.57,-28.51,8.31,-100.0,,,,,,,,
DAVIS-REA LTD.,,,,,,,,inf,13.46,44.39,-41.64,34.72,163408.76,0.61,32.25,14.29,1.87,27.05,-0.5,3.05
"DAYMARK WEALTH PARTNERS, LLC",,,,,,,,,,,,inf,297.47,301.31,8.76,19.25,32.98,15.11,22.52,77.13
"DB Fitzpatrick & Co, Inc",,,,,,,,,,,,,,,,,,,,inf
"DB Wealth Management Group, LLC",,,,,,,,inf,-35.29,-27.27,-12.5,101328.57,1.25,7.69,-6.17,1.27,-100.0,,,
"DBK Financial Counsel, LLC",,,,,,,,,,,,,,,,,inf,-100.0,,
"DCF Advisers, LLC",,,,,,,,,inf,-53.29,10.9,22075.68,72.2,35.41,-4.9,17.9,37.18,3.84,13.53,2.28
"DCM Advisors, LLC",,,,,,,,inf,-47.58,-19.84,90643.84,21.34,72.97,33.85,1.18,20.13,11.85,-39.92,17.48,19.92
"DCVC Opportunity Fund II GP, LLC",,,,,,,,inf,-55.63,-53.6,17.74,-100.0,,,,inf,-100.0,,,
"DDD Partners, LLC",,,,,,,,inf,-32.69,-14.83,-13.76,72260.91,266.93,35.41,12.96,7.92,37.0,5.18,13.53,-4.79
"DDFG, Inc",,,,,,,,,,,,,,,,,,,,inf
DE BURLO GROUP INC,,,,,,,,,,,,,,,,,inf,-55.41,179.63,2.34
DEARBORN PARTNERS LLC,,,,,,,,,,,inf,-100.0,inf,10.43,-7.84,18.52,-14.75,16.45,13.54,4.48
"DEEPWATER ASSET MANAGEMENT, LLC",,,,,,,,,,,,,inf,-0.56,-5.04,9.33,14.92,0.65,0.31,2.28
"DEFINED WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,inf,13.91,27.54,8.15
DELPHI MANAGEMENT INC /MA/,,,,,,,,,,,,,,inf,-7.19,-100.0,,,,
DELTA ASSET MANAGEMENT LLC/TN,,,,,,inf,0.0,16.67,11442.86,-28.22,-16.55,93492.77,73.08,35.1,3.81,18.13,35.18,2.63,10.28,2.05
DELTA FINANCIAL ADVISORS LLC,,,,,,,,,,,,inf,75.9,32.92,2.39,17.9,48.06,5.82,18.28,7.15
DELTEC ASSET MANAGEMENT LLC,,,,,inf,28.15,-100.0,inf,-26.87,-48.87,-15.42,94434.32,-58.53,31.51,152.47,12.58,27.11,-7.87,15.75,-0.46
DENALI ADVISORS LLC,,,,,,,inf,494.44,1.4,197.7,-11.46,133304.72,-19.02,-99.63,-100.0,,,inf,871.85,-2.96
DEPRINCE RACE & ZOLLO INC,,0.7,-59.34,-2.18,-100.0,inf,41.31,2.53,17.56,-60.29,-3.47,113644.08,-15.49,-100.0,,,,,,
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,,,,,,,,inf,-100.0,,,,,,,,,,,inf
DEUTSCHE BANK AG\,,,,,,,,,,,,,,,inf,-27.06,78.0,222.48,-2.05,2.37
DF DENT & CO INC,,,,,,,inf,130.62,46.9,-56.78,-13.98,160969.48,45.05,35.72,-10.39,-15.22,42.41,-22.52,62.3,-33.02
"DFPG INVESTMENTS, LLC",,,,,,,,inf,-6.52,-16.85,11.98,73834.87,87.09,71.18,6.32,10.58,-100.0,,,
"DG Capital Management, LLC",,,,,,inf,-100.0,,,,,,,,,,,,,
"DGS Capital Management, LLC",,,,,,,,inf,-48.69,5.09,99327.97,93.51,84.08,40.67,-2.54,24.41,56.68,1.85,18.22,0.06
"DHJJ Financial Advisors, Ltd.",,,,,,,,inf,-33.14,-100.0,,,inf,25.88,2.46,16.99,35.96,3.72,13.27,2.28
"DHK Financial Advisors, Inc.",,,,,,,,,,,,,,,,,,inf,-7.35,2.29
DIAMOND HILL CAPITAL MANAGEMENT INC,,,,,,,,inf,-9.82,-54.63,-86.17,108521.56,76.12,1.37,-1.6,16.35,-1.6,-7.09,8.3,1.17
"DIFESA CAPITAL MANAGEMENT, LP",,,,,,,,inf,107.93,-33.88,-76.92,95339.71,-40.93,-51.53,-100.0,,,,,
DIMENSION CAPITAL MANAGEMENT LLC,,,inf,-100.0,,,,inf,-28.79,-23.88,-11.64,40387.02,-100.0,,,inf,54.14,6.09,3.84,0.04
DIMENSIONAL FUND ADVISORS LP,,,inf,727.03,-47.71,-57.5,-61.03,-39.62,675.0,683331.05,3.85,-9.6,159619.15,29.91,2.12,2.45,18.1,2.21,21.34,3.69
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",,,,,,,,inf,-20.78,251.22,-65.46,-100.0,,inf,-100.0,,inf,724.22,17.84,-38.22
"DIVERSIFY WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,inf,216.69,103.07
"DIVIDEND ASSETS CAPITAL, LLC",,,,,,,,,,inf,-30.37,-51.06,0.0,230.43,4.61,18.24,-100.0,inf,-3.95,21.27
DIXON HUBARD FEINOUR & BROWN INC/VA,,,,,,,,inf,-46.99,-29.19,-100.0,,,,,,,,,
DJE Kapital AG,,,,,,,,,,,,,,,,,,,,inf
"DLK Investment Management, LLC",,,,,,,,,,,,,,,,inf,21.55,22.45,15.93,-0.37
"DMC Group, LLC",,,,,,,,,,,,,inf,53.5,35.84,32.45,47.49,15.75,5.63,2.84
"DMG Group, LLC",,,,,,,,inf,-100.0,inf,1.99,22.93,-100.0,,,,,,,
"DMKC Advisory Services, LLC",,,,,,,,,,,,,,,,,,,,inf
DOCK STREET ASSET MANAGEMENT INC,,,,,,,,inf,-100.0,,,,,,,,inf,216.53,16.8,6.76
DOHENY ASSET MANAGEMENT /CA,,,,,,,,,,,,,,,,,inf,24.85,13.53,2.33
"DOHJ, LLC",,,,,,,,inf,-37.16,-26.16,-14.08,91503.39,71.37,25.94,5.16,33.54,37.81,-4.78,22.97,7.61
"DOLIVER ADVISORS, LP",,,,,,,,inf,2.23,-27.14,-4.15,64703.23,56.35,35.93,-2.31,8.9,8.73,3.89,18.4,2.66
"DONALD SMITH & CO., INC.",,11.48,6.45,-100.0,,,,,,,,,,,,,,,,
"DONALDSON CAPITAL MANAGEMENT, LLC",,,,,,,,inf,0.52,-30.31,-80.37,87073.11,590.37,18.82,2.06,-8.24,25.44,22.44,21.38,6.0
"DOPKINS WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,,,,,inf,3.84,13.53,2.49
DORCHESTER WEALTH MANAGEMENT Co,,inf,11.39,8.33,43.36,21.95,-17.8,788.32,145.52,-13.25,-23.6,14029.3,21.0,7.09,10.56,18.82,21.0,-11.67,30.86,0.46
"DOVER ADVISORS, LLC",,,,,,,,,,,,inf,4.0,-100.0,,,,inf,22.18,2.28
DOWLING & YAHNKE LLC,,,,,,,,,inf,-27.68,-19.82,-100.0,,,,,,,,
DRAVO BAY LLC,,,,,,,,,inf,-100.0,,,,,,,,,,
"DRH Investments, Inc.",,,,,,,,,inf,-100.0,,,,,,,,,,
DRIEHAUS CAPITAL MANAGEMENT LLC,,-56.27,67.88,-64.67,74.81,9.95,5.07,8.09,158.09,-99.65,-100.0,,inf,-100.0,,,,,,
"DRIVE WEALTH MANAGEMENT, LLC",,,,,,,,inf,36.24,-14.68,-7.26,136232.09,8.57,0.18,4.4,17.26,43.68,13.7,-75.44,440.96
DROMS STRAUSS ADVISORS INC /MO/ /ADV,,,,,,,,inf,10.26,-29.24,-100.0,,inf,-100.0,,,inf,92437.31,11.26,8.44
DSM CAPITAL PARTNERS LLC,,,,,,,,,,,,,,,,,,,,inf
DSM Capital Partners LLC,,,,,,,,inf,-40.37,-29.15,-73.57,-100.0,,,,inf,17804.49,12.31,30.02,-100.0
"DT Investment Partners, LLC",,,,,,,,inf,-100.0,inf,-48.42,72802.9,85.94,44.61,-6.43,33.26,21.38,26.37,24.56,-13.41
"DUALITY ADVISERS, LP",,,inf,170.95,-100.0,inf,-75.31,-100.0,inf,36.69,56.01,12244.77,496.48,-80.93,54.55,118.67,28.69,-100.0,,
DUBUQUE BANK & TRUST CO,,,,,,,,inf,8.67,55.83,7.09,38.6,88016.71,-19.12,-100.0,,,,,
"DUDLEY CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,inf,52.67,19.55,16.76,21.81,48.4,9.4,14.06,8.22
DUFF & PHELPS INVESTMENT MANAGEMENT CO,,,,,,,inf,-0.25,-35.15,-27.48,-15.95,88581.05,76.12,34.8,4.72,18.91,38.68,-79.07,-100.0,
DUMONT & BLAKE INVESTMENT ADVISORS LLC,,,,,,,inf,-0.86,-34.55,-27.2,-16.67,-18.59,73.7,36.13,4.71,16.51,139500.2,109.12,-43.46,1.36
DUNCKER STREETT & CO INC,,,,,,,,inf,-81.75,-29.05,-59.33,5092.81,64.93,76.92,-1.94,18.96,25.24,190.33,56.18,66.77
DUPONT CAPITAL MANAGEMENT CORP,,15.65,-100.0,,inf,42.61,-24.48,1716.3,-32.83,-36.13,35.91,67833.02,101.11,32.68,-34.84,-12.77,157.68,-56.57,2.11,-2.66
DYNAMO INTERNACIONAL GESTAO DE RECURSOS LTDA.,,,,,,,,inf,78762.62,-100.0,,,,,,,,,,
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",,,,,,,,inf,-64.79,-90.17,556.9,177951.97,-99.7,72355.58,-54.93,61.83,-79.51,187.2,20.6,-60.29
Daiwa Securities Group Inc.,,-100.0,,,,inf,-95.23,263002.7,-22.25,-25.72,-7.92,-1.19,66.37,40.14,4.68,28.0,67.77,26.1,24.57,15.47
Dakota Community Bank & Trust NA,,,,,,,,,,,inf,-70.45,448238.46,35.41,4.61,34.62,22.77,0.14,10.6,5.0
Dakota Wealth Management,,,,,,inf,82.92,1030.33,-49.6,-24.15,-43.95,102389.12,327.91,131.91,-3.68,-96.57,59.14,6.5,12.71,3968.06
"Dalal Street, LLC",,,,,,,,,,,,,,inf,92.39,16.54,0.2,-5.95,-10.05,-13.93
"Dana Investment Advisors, Inc.",,,,,,,,inf,-48.96,-76.61,6.02,109487.33,303.35,27.1,66.6,45.37,55.86,93.21,-47.66,0.57
"Danda Trouve Investment Management, Inc.",,58.82,18.52,-12.5,-17.86,17.39,-18.52,-18.18,16.67,-14.29,-22.22,-100.0,,,,,,,,
"Daner Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
Dantai Capital Ltd,,,,,,,,,,,,,,inf,270.06,38.74,9.89,-15.77,13.53,-100.0
Darden Wealth Group Inc,,,,,,,,,,,,,,,,,inf,34.13,55.87,56.12
"Darrow Company, Inc.",,,,,,,,,,inf,-100.0,,,,,,,,,
Darsana Capital Partners LP,,,,,,,,inf,-100.0,,,,inf,59.3,9.84,12.29,-31.41,55.76,-100.0,
"Darwin Advisors, LLC",,,,,,,,inf,-18.44,-36.03,-100.0,,,,,,,,,
"Darwin Wealth Management, LLC",,,,,,,,,,,inf,-100.0,,,,,,,inf,-100.0
Dash Acquisitions Inc.,,,,,,,,inf,-30.3,-26.17,-8.28,76187.97,94.14,44.39,12.53,18.4,35.17,1.52,29.71,20.48
David J Yvars Group,,,,,,,,inf,-100.0,,,,,inf,4.47,89.68,72.16,11.23,1.38,16.69
David R. Rahn & Associates Inc.,,-100.0,,,,,,inf,-16.67,-20.0,0.0,156150.0,-20.0,17.0,-3.42,-100.0,,,,
Davidson Capital Management Inc.,,,,,,,,,inf,-33.33,-100.0,,,,inf,6.25,-100.0,,,
"Davidson Kahn Capital Management, LLC",,,,,,,,,,,,,,,,,,,,inf
Davidson Kempner Capital Management LP,,,,,inf,91.37,-9.5,215.41,-100.0,,inf,65.12,-100.0,inf,-36.73,28.03,5.98,-21.27,32.43,-6.85
"Davies Financial Advisors, Inc.",,,,,,,,,,,,,,,,,inf,0.84,7.7,-6.1
"Davis Asset Management, L.P.",,,,,,,,,,,inf,88593.99,0.0,138.47,4.61,135.81,-31.41,3.84,13.53,2.28
"Davis Investment Partners, LLC",,,,,,,,,,,,inf,-54.79,-3.66,-9.97,9.52,14.38,4.73,7.35,66.43
Davis Selected Advisers,,,,,,,,,,,,inf,68.82,23.48,-10.52,-4.55,113.45,-48.41,0.74,-6.09
Davy Global Fund Management Ltd,,,,,,,,inf,1268.59,-100.0,,,,,,,,,,
"Day & Ennis, LLC",,,,,,,,inf,-33.72,-27.37,-100.0,,inf,10.57,4.61,19.48,-100.0,,,
De Lisle Partners LLP,,,,,,,,,,,,,,,,,,inf,55.3,-7.08
"DeDora Capital, Inc.",,,,,,,,,inf,-29.95,-20.95,63399.02,72.2,52.28,1.11,15.72,147.43,-50.88,26.13,1.9
"Deane Retirement Strategies, Inc.",,,,,inf,8.51,-100.0,,inf,-100.0,,,,,,,,inf,-55.37,3.35
Decagon Asset Management LLP,,,,,,,,,,,,,,,,,,,,inf
"Decatur Capital Management, Inc.",,,,,,,,inf,-26.49,-27.5,-100.0,,inf,33.51,149.68,55.07,35.8,6.57,13.67,0.78
Deccan Value Investors L.P.,,,,,,,,inf,-24.34,-100.0,,,,,,,,,,
"DecisionMap Wealth Management, LLC",,,,,,,,,,,,,,,,,,,,inf
"DecisionPoint Financial, LLC",,,,,,,,,,,,inf,75.72,35.41,4.61,54.91,24.94,18.56,23.25,3.35
Decker Retirement Planning Inc.,,,,,,,,,,,,,,,,,,,,inf
"Deep Track Capital, LP",,,,,,,,,,,,,,,,,inf,-61.33,-64.92,-100.0
Degroof Petercam Asset Management,,,,,,,,,,,,,,,,inf,40.24,-100.0,,
"Del-Sette Capital Management, LLC",,,,,,,,inf,-34.23,-27.62,-100.0,inf,54971.89,34.51,-14.19,17.9,37.18,0.65,11.94,2.28
"Delos Wealth Advisors, LLC",,,,,,,,inf,-85.71,-28.12,-34.78,8726.67,76.13,135.38,-40.7,19.63,760.45,3.84,-29.25,2.28
Delphia (USA) Inc.,,,,,,,,inf,10.96,-12.21,-30.19,65679.3,-6.86,-48.8,-100.0,,,,,
"Delta Accumulation, LLC",,,,,,,,,,,,,,,,,,inf,13.53,0.0
Delta Financial Advisors LLC,,,,,,,,inf,-32.77,-23.72,-21.38,-100.0,,,,,,,,
"Delta Financial Group, Inc.",,,,,,,,,,,,inf,98.86,54.3,0.93,17.94,31.51,7.71,17.18,2.58
Delta Global Management LP,,,,,,,,,,,,,,,,,inf,16.21,23.0,-27.45
"Delta Investment Management, LLC",,inf,-100.0,,,,,inf,-33.06,-64.64,-16.77,89915.44,-51.89,31.81,9.94,14.77,47.7,21.82,14.09,25.96
Dempze Nancy E,,-100.0,,,,,,,,,,,,,,,,,,
Dentgroup LLC,,,,,,,,,,,,,,inf,52.46,-100.0,,,,
"Denver PWM, LLC",,,,,,,,,,,,,,,,,inf,-36.63,96.13,-56.11
Derbend Asset Management,,,,,,,,inf,0.0,-100.0,,,,,,,inf,-100.0,,
Deseret Mutual Benefit Administrators,,,,,,,,inf,-27.24,-8.87,-13.3,67207.95,98.76,125.12,20.86,-0.12,38.34,-10.17,-3.43,-7.13
Desjardins Global Asset Management Inc.,,,,,,,,inf,-45.43,-58.66,-15.79,-77.16,6655.79,82494.8,531.18,-55.34,-100.0,,,
Destination Wealth Management,,,,,,,,inf,-20.95,-13.07,-42.14,121846.37,67.37,12.98,-6.03,14.5,48.69,0.16,103.1,24.12
"Destiny Wealth Partners, LLC",,,,,,,,inf,-29.04,-93.26,-13.79,224936.0,-100.0,,,,,inf,-0.79,3.98
"Detalus Advisors, LLC",,,,,,,,,,,,,,,,,,inf,25.8,8.73
"Deuterium Capital Management, LLC",,,,,,,,inf,-100.0,,inf,37703.14,-100.0,,,,inf,-79.38,-100.0,
"DiNuzzo Private Wealth, Inc.",,,,,,,,,,,,,,,,inf,-31.86,46.81,85.19,2.23
Diameter Capital Partners LP,,,,,,,inf,51.89,-19.27,-5.56,-18.8,40669.09,-37.69,-7.84,-21.39,190.34,11.72,-0.87,-9.89,-12.12
"Diligent Investors, LLC",,,,,,,,inf,-51.27,-23.15,-10.86,92478.85,65.62,35.38,0.71,16.43,39.44,6.84,17.51,2.26
Disciplina Capital Management LLC,,,,,,,,,,,,,,inf,4.61,17.9,37.18,3.84,-4.05,2.28
"Disciplined Equity Management, Inc.",,,,,,,,,,,,,,,,inf,-100.0,,,
"Disciplined Investments, LLC",,57.14,11.36,-14.29,-9.52,15.79,-13.64,28.95,210.2,-14.47,-15.38,51297.27,45.18,2.77,-100.0,,,,,
"Disciplined Investors, L.L.C.",,,,,,,,,,,,,,,,,,,,inf
Distillate Capital Partners LLC,,,,,inf,26.21,-100.0,inf,-97.53,4304.2,23.81,-100.0,,,,,,,,
"Diversified Enterprises, LLC",,,,,,,,,,,,,,,,,,,inf,12.49
"Diversified Portfolios, Inc.",,,,,,,inf,-8.79,25.3,155.77,-84.21,-100.0,inf,-100.0,,,,,,
Diversified Trust Co,,,,,,,inf,29.0,-11.64,-30.4,-10.91,18.99,142332.54,28.42,10.77,25.3,43.0,28.57,30.58,-0.56
"Diversified, LLC",,,,inf,-100.0,,,,inf,-27.5,-24.16,115665.41,29.16,28.83,2.26,18.03,10.59,104.42,8.91,-100.0
"Diversify Advisory Services, LLC",,,,,,,,,,,,,,,,,inf,32.0,62.12,1.93
"Divisadero Street Capital Management, LP",,,,,,,,,,,inf,64428.84,-100.0,,,,,,,
Dixon Hughes Goodman Wealth Advisors LLC,,,,,,,,inf,121.0,-100.0,,,,,,,,,,
Dixon Mitchell Investment Counsel Inc.,,,,,,,,,inf,214.14,52.69,23.74,16.15,-17.05,-6.05,18.52,-1.73,-9.52,-17.08,-7.91
Dodge & Cox,,,,,,,,inf,5.47,-19.84,-15.65,87905.48,9.31,-14.46,1.16,133.18,-39.95,3.76,13.04,2.23
Dogwood Wealth Management LLC,,,,,,,,,,,,,,,,inf,126.51,-100.0,inf,-100.0
"Doman Group, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
"Donald L. Hagan, LLC",,,,,,,,inf,303.91,-7.64,17.83,-100.0,inf,30.22,4.12,18.2,-21.44,-14.54,9.02,-1.44
Donoghue Forlines LLC,,,,,,,,,inf,-0.82,-60.58,95327.54,-100.0,,inf,113.01,23.38,2.75,-51.79,-100.0
"Donor Advised Charitable Giving, Inc.",,,,,,,,,,,,,,,,,,,inf,2.28
"Dorsal Capital Management, LLC",,,,,,inf,-100.0,,,,,,inf,174.2,-100.0,,,,,
"Dorsal Capital Management, LP",,,,,,,,,,,,,,,inf,18.48,-18.75,-30.21,10.76,-27.12
"Dorsey Asset Management, LLC",,,,,,,,inf,-13.53,-27.42,88487.25,10.46,229.37,-54.29,-21.63,-2.97,2.05,-13.33,10.19,-8.45
Dorsey Wright & Associates,,12.48,-0.83,-9.66,-100.0,,inf,87.5,1784.44,-22.14,-100.0,inf,-3.03,4.05,0.47,-100.0,,,,
DoubleLine ETF Adviser LP,,,,,,,,,,,,,,inf,-7.55,37.98,38.24,-24.77,5.82,-18.29
Dougherty Wealth Advisers LLC,,,,,,,,inf,-33.91,-27.55,-18.03,88662.8,76.12,35.41,4.61,15.09,6.24,3.84,13.53,2.28
"Douglas Lane & Associates, LLC",,,,,,,,inf,-29.9,-26.19,-16.52,79293.02,66.54,32.02,3.94,13.21,8.18,0.58,9.48,-2.19
"Douglass Winthrop Advisors, LLC",,,,,,,inf,-5.49,-41.13,-29.15,-35.08,-41.33,5.91,122348.44,5.35,18.03,58.91,2.02,13.53,30.65
Doyle Wealth Management,,,,,,,,inf,-28.66,-32.93,-16.01,-100.0,,,,,,,,
"Dragoneer Investment Group, LLC",,,,,,,,inf,-100.0,,,,,,,,,,,
"Drake & Associates, LLC",,,,,,,,,,,,,inf,35.41,-3.13,43.61,37.18,-8.18,64.17,29.89
"Draper Asset Management, LLC",,,,,,,,,inf,4.38,-100.0,,,,,,,,inf,78.76
Driehaus Capital Management LLC,,,,,,,,,,,,,,inf,12.52,27.17,19.84,535.57,-10.35,-83.43
"Drucker Wealth 3.0, LLC",,,,,,,,,,,,,,,,,,inf,15.87,0.0
Dubuque Bank & Trust Co,,,,,,,,,,,,,,,inf,-100.0,,,,
"Duncan Williams Asset Management, LLC",,,,,,,,,,,,,,,,,,,inf,29.95
"Dunhill Financial, LLC",,,,,,,,,,,,,,inf,49.31,-7.12,44.4,19.59,217.75,66.41
Dynamic Advisor Solutions LLC,,,,,,,,inf,-27.44,-19.95,-18.47,63019.35,124.91,42.08,38.63,20.85,37.99,15.28,18.26,-10.26
Dynamic Technology Lab Private Ltd,,114.95,-54.03,-27.35,-100.0,,inf,-95.02,515.62,130.71,-37.15,16.63,-66.63,727.14,47.74,-73.99,100.33,-32.66,140774.13,-2.61
"Dynamic Wealth Strategies, LLC",,,,,,,,,,,,,,,,inf,-99.86,-2.59,13.62,102278.65
"E Fund Management (Hong Kong) Co., Ltd.",,,,,,,,,,,,,,,inf,-47.5,538.1,57.46,9.95,5.6
"E Fund Management Co., Ltd.",,,,,,,inf,23.34,-36.34,269.87,-82.85,-10.01,64.19,14.19,-100.0,,,,,
"E&G Advisors, LP",,,,,,,,inf,-35.09,-38.74,-18.86,86415.93,238.8,-34.47,16.44,40.22,44.28,7.5,9.0,10.0
E. Ohman J:or Asset Management AB,,,,,,inf,0.12,-100.0,,,,,,,inf,0.17,178.7,-3.37,5.76,1.81
EA Series Trust,,,,,,,,,,,,,,inf,-100.0,,,,,
EADS & HEALD WEALTH MANAGEMENT,,,,,,,,inf,-33.58,-27.16,-18.15,-36.16,74.11,24.91,3.87,13.7,9.43,-2.4,7.52,-0.93
EAGLE ASSET MANAGEMENT INC,,,,,inf,-25.82,11.07,-13.86,-35.22,38.93,-61.42,78855.8,115.23,87.55,42.67,12.25,40.54,12.92,30.72,-100.0
EAGLE CAPITAL MANAGEMENT LLC,,,,,,,inf,-3.72,-29.76,-28.62,-14.62,108877.08,48.92,13.6,-19.27,1.85,13.08,-4.4,7.54,2.38
EAGLE GLOBAL ADVISORS LLC,,,,,,,,inf,-34.66,-28.22,-21.64,2256.41,58.65,35.41,4.61,75.84,40.42,3.62,13.53,15.61
"EAGLE ROCK INVESTMENT COMPANY, LLC",,,,,,,,inf,-21.49,-25.41,-7.03,96708.14,59.81,25.28,-5.0,26.02,16.28,1.08,17.43,8.1
EAGLE WEALTH STRATEGIES LLC,,,,,,,,,,,,,,,,,inf,13.7,58.47,3.62
EAM Global Investors LLC,,39.16,-7.56,-100.0,,inf,29.06,-51.07,26.54,-16.59,-100.0,,,,,,,,,
"EAM Investors, LLC",,42.34,96.84,-100.0,inf,0.79,29.07,-52.52,103.33,-3.83,-100.0,,inf,-100.0,inf,-33.39,-100.0,,,
EARNEST PARTNERS LLC,,,,,,,,,,inf,-16.02,88809.21,76.12,35.41,5.79,16.59,24.72,3.84,16.53,2.28
EASTERLY INVESTMENT PARTNERS LLC,,,,,,,inf,82.8,-38.28,-15.46,4.99,214170.12,5.9,-52.28,-5.61,11.94,16.76,-12.88,-1.1,-11.9
EASTERN BANK,,,,,,,,,,,,,,,,,,,inf,2.31
EATON VANCE MANAGEMENT,,67.32,-47.1,280.41,-36.2,15.43,-3.38,51909.91,-100.0,inf,-21.17,-100.0,,,,,,,,
ECLECTIC ASSOCIATES INC /ADV,,,,,,,,inf,-100.0,,,,,inf,-4.16,17.9,165.05,3.84,18.99,2.29
EDGEWOOD MANAGEMENT LLC,,,,,,,,inf,-99.89,-27.48,-15.86,88259.23,76.12,35.41,4.61,17.9,37.18,3.84,13.53,8.77
EDMOND DE ROTHSCHILD HOLDING S.A.,,120.13,44.72,-47.8,3.78,-10.08,-6.4,1879.06,-84.8,312.65,-26.87,90827.83,-19.31,-9.48,-16.31,11.26,20.77,52.13,61.71,-17.8
"EDMP, INC.",,,,,,,,,,,,,,,,,,,,inf
EFG Asset Management (North America) Corp.,,,,,,,,inf,-39.42,-34.46,-22.17,43122.78,100.95,28.9,34.09,139.91,36.48,8.0,15.04,7.87
EHP Funds Inc.,,,,,,,,,,,,,,,inf,159.95,-3.3,-32.43,-59.67,-100.0
EJF Capital LLC,,,,,,,inf,0.0,-43.94,-100.0,inf,-100.0,,,,,,,,
ELEMENT CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,inf,-100.0,,,inf,-59.59,1163.36,-100.0
"ELEMENT POINTE ADVISORS, LLC",,,,,,,,inf,-23.74,-55.72,-17.76,3346444.1,76.12,-8.78,4.7,135.99,-95.32,-48.08,5.39,5.78
ELEQUIN CAPITAL LP,,,,,,,,,,,inf,-100.0,,,,,,,,
"ELEVATION WEALTH PARTNERS, LLC",,,,,,,,,,,,,,,,,,,,inf
ELEVATUS WELATH MANAGEMENT,,,,,,,,,,,,,,,inf,1400.97,66.41,-18.34,32.31,5.53
ELKHORN PARTNERS LIMITED PARTNERSHIP,,,,,,,,,,,inf,242.86,-100.0,,,,,,,
ELLINGTON MANAGEMENT GROUP LLC,,-100.0,,,,,,,,,,,,,,,,,,
EMC Capital Management,,,,,,,inf,3.97,7.4,-30.02,-34.64,-42.95,33.52,24.68,-0.34,-46.92,46.45,-3.3,5.01,-5.42
"EMERALD ADVISERS, LLC",,,,,,,,inf,-22.69,-46.82,-60.16,93031.46,63.63,106.92,49.94,22.74,11.02,6.15,13.53,0.11
